DAOPHOTID,RA,DEC,u,uError,g,gError,r,rError,i,iError,z,zError
2633,114.5161298,21.65882911,99.999,9.999,22.309,0.116,20.919,0.046,20.363,0.042,19.899,0.095
1011,114.5161476,21.49191186,17.469,0.008,16.368,0.004,16.036,0.006,15.919,0.012,15.913,0.014
1112,114.5162165,21.49899459,22.319,0.266,19.782,0.018,18.688,0.013,18.255,0.014,17.988,0.025
2486,114.5163213,21.63940516,17.794,0.012,16.63,0.012,16.275,0.009,16.167,0.034,16.126,0.011
2614,114.5164124,21.65570095,99.999,9.999,21.889,0.078,20.543,0.038,19.788,0.026,19.396,0.057
3021,114.5164818,21.71113055,99.999,9.999,23.052,0.167,21.432,0.063,20.614,0.05,20.21,0.111
2344,114.5165112,21.62165061,99.999,9.999,23.338,0.238,21.968,0.095,21.093,0.071,20.46,0.114
1921,114.5166592,21.57014221,15.568,0.005,14.28,0.011,13.924,0.024,99.999,9.999,13.674,0.012
465,114.5168302,21.44381975,99.999,9.999,21.953,0.079,20.601,0.04,19.992,0.023,19.621,0.07
1983,114.5168535,21.57831628,22.253,0.241,22.015,0.071,22.066,0.11,21.595,0.084,99.999,9.999
46,114.5168661,21.40009631,99.999,9.999,21.212,0.043,19.793,0.031,19.01,0.024,18.567,0.036
2785,114.5169123,21.68178489,99.999,9.999,22.936,0.197,21.574,0.093,20.746,0.049,20.131,0.116
1510,114.517022,21.53085518,99.999,9.999,22.143,0.081,20.892,0.049,20.099,0.037,19.677,0.082
2234,114.5171072,21.60700139,99.999,9.999,22.402,0.108,20.893,0.055,19.347,0.02,18.585,0.038
1365,114.5171601,21.51758006,99.999,9.999,22.704,0.157,21.404,0.083,21.009,0.083,20.483,0.148
2648,114.5172668,21.66215564,99.999,9.999,23.196,0.215,21.695,0.081,20.539,0.041,20.053,0.12
2469,114.5172693,21.63804987,99.999,9.999,22.054,0.084,20.485,0.034,19.371,0.019,18.784,0.036
176,114.5173274,21.41535987,99.999,9.999,21.927,0.08,21.18,0.06,20.906,0.077,21.091,0.296
2945,114.5173796,21.70286022,99.999,9.999,22.378,0.108,21.063,0.043,19.6,0.022,18.879,0.045
21,114.5173949,21.39746982,99.999,9.999,21.871,0.078,20.509,0.04,19.691,0.028,19.443,0.067
697,114.5175277,21.46670599,20.174,0.038,18.209,0.014,17.361,0.015,17.018,0.024,16.838,0.016
1746,114.5175546,21.55351761,15.918,0.009,14.806,0.014,14.511,0.009,14.399,0.01,14.377,0.009
774,114.5176527,21.47511465,19.265,0.023,18.008,0.007,17.55,0.011,17.355,0.015,17.324,0.016
1635,114.5176699,21.5424468,20.174,0.041,18.954,0.012,18.519,0.017,18.386,0.016,18.322,0.031
2955,114.5176993,21.7047181,18.96,0.021,17.528,0.006,16.997,0.011,16.787,0.013,16.693,0.014
2926,114.5178758,21.70081831,16.906,0.009,14.379,0.006,99.999,9.999,99.999,9.999,12.697,0.011
1055,114.5180569,21.49674954,22.474,0.255,21.059,0.07,20.359,0.063,20.249,0.062,20.237,0.15
1563,114.5181056,21.53665552,99.999,9.999,22.857,0.183,21.463,0.072,20.577,0.049,20.031,0.098
1038,114.5183695,21.49583922,21.337,0.124,19.036,0.102,17.787,0.124,17.211,0.131,17.136,0.117
2336,114.518489,21.62287197,15.788,0.008,14.641,0.012,14.386,0.008,14.33,0.028,14.32,0.012
362,114.5185667,21.43619193,22.2,0.208,19.833,0.018,18.877,0.017,18.504,0.015,18.22,0.031
2902,114.5188505,21.69874163,22.299,0.247,19.448,0.015,18.013,0.011,17.253,0.008,16.826,0.018
1161,114.5188577,21.50513441,22.444,0.284,20.098,0.022,18.648,0.015,17.628,0.014,17.083,0.023
346,114.5190086,21.43509374,22.656,0.297,19.982,0.022,18.566,0.015,17.846,0.014,17.441,0.02
2183,114.5192311,21.60436422,22.453,0.241,19.675,0.017,18.703,0.012,18.362,0.015,18.117,0.024
1232,114.5193672,21.51015785,99.999,9.999,99.999,9.999,22.404,0.149,21.204,0.076,20.203,0.108
2102,114.5194626,21.5946129,99.999,9.999,99.999,9.999,22.553,0.169,21.212,0.06,20.372,0.155
2218,114.519472,21.60785377,21.991,0.168,19.74,0.017,18.763,0.014,18.411,0.016,18.187,0.032
2,114.5195797,21.39742411,99.999,9.999,22.712,0.168,21.773,0.129,20.69,0.115,20.397,0.165
1795,114.5196323,21.55973443,99.999,9.999,23.427,0.273,22.106,0.125,20.769,0.054,20.006,0.097
2567,114.5196866,21.65307764,21.061,0.084,20.126,0.023,19.745,0.017,19.683,0.028,19.605,0.057
162,114.5196906,21.41565593,99.999,9.999,22.909,0.231,21.431,0.086,20.819,0.114,20.335,0.135
2705,114.520118,21.67288195,99.999,9.999,20.721,0.03,19.543,0.021,19.054,0.022,18.739,0.039
2509,114.5202696,21.64589535,20.564,0.055,19.538,0.019,19.22,0.017,19.102,0.023,19.014,0.046
1191,114.5202775,21.50845697,18.512,0.017,17.259,0.007,16.815,0.011,16.671,0.009,16.637,0.019
521,114.5203928,21.45287919,20.093,0.04,18.972,0.012,18.606,0.015,18.502,0.018,18.409,0.031
1718,114.5204454,21.55351785,99.999,9.999,99.999,9.999,21.978,0.099,20.971,0.06,20.186,0.124
1332,114.5205122,21.51879627,99.999,9.999,22.546,0.134,21.177,0.051,20.302,0.031,19.604,0.087
2550,114.5205451,21.65150621,21.487,0.114,20.247,0.022,19.842,0.024,19.682,0.03,19.622,0.068
845,114.5206813,21.48573951,99.999,9.999,22.957,0.221,21.277,0.052,20.354,0.037,20.127,0.096
1745,114.5207127,21.55650674,17.197,0.009,16.032,0.015,15.669,0.008,15.547,0.011,15.503,0.012
390,114.5207152,21.4401346,99.999,9.999,22.107,0.093,20.665,0.047,19.947,0.03,19.496,0.072
2156,114.5207754,21.60222193,99.999,9.999,22.202,0.078,20.702,0.031,19.945,0.029,19.395,0.062
1966,114.5208031,21.5803186,99.999,9.999,21.991,0.092,20.375,0.097,19.935,0.118,19.344,0.096
1080,114.5208096,21.50130584,99.999,9.999,22.04,0.096,20.5,0.036,19.79,0.025,19.252,0.049
3045,114.5209712,21.72030047,99.999,9.999,99.999,9.999,22.402,0.158,21.472,0.086,20.997,0.242
4,114.5210283,21.39887881,21.937,0.307,20.968,0.12,20.775,0.132,20.913,0.184,20.016,0.193
2006,114.5213097,21.58506865,99.999,9.999,21.41,0.061,19.997,0.025,19.286,0.021,18.871,0.036
3,114.5213876,21.39921026,22.045,0.332,20.871,0.141,21.003,0.162,21.003,0.184,19.607,0.195
2976,114.52141,21.71044095,18.718,0.016,17.38,0.006,16.91,0.009,16.754,0.01,16.68,0.017
1387,114.5214701,21.523914,22.217,0.235,19.89,0.02,18.868,0.018,18.497,0.016,18.332,0.034
2460,114.5214831,21.64057692,99.999,9.999,21.968,0.074,20.581,0.033,19.494,0.019,18.929,0.046
2352,114.5215554,21.6279727,99.999,9.999,22.404,0.101,20.779,0.049,20.001,0.031,19.523,0.054
2259,114.5216955,21.61391586,19.158,0.028,17.412,0.012,16.597,0.04,16.331,0.058,16.405,0.016
2436,114.5217548,21.63787252,99.999,9.999,23.171,0.168,21.448,0.063,20.934,0.081,20.272,0.129
2090,114.5219544,21.59564631,99.999,9.999,20.978,0.036,19.482,0.015,18.342,0.018,17.727,0.021
2162,114.5220708,21.60454475,99.999,9.999,22.069,0.074,20.503,0.03,19.81,0.028,19.426,0.058
2135,114.5220924,21.60098314,17.834,0.012,16.677,0.012,16.318,0.007,16.216,0.021,16.182,0.011
2046,114.5223483,21.58996893,21.481,0.114,18.991,0.018,17.88,0.01,17.472,0.014,17.241,0.019
1642,114.522427,21.54754134,99.999,9.999,23.012,0.188,21.632,0.104,21.014,0.104,20.305,0.135
1060,114.5225007,21.50196203,99.999,9.999,23.385,0.243,21.381,0.065,20.394,0.047,20.016,0.091
766,114.5226279,21.47958197,99.999,9.999,21.267,0.047,19.923,0.024,19.36,0.037,19.011,0.049
2253,114.5227078,21.6141423,15.647,0.008,13.593,0.019,99.999,9.999,99.999,9.999,12.334,0.012
62,114.5227366,21.40764811,22.264,0.254,20.995,0.046,19.708,0.047,19.388,0.051,19.123,0.056
1158,114.522791,21.50882043,19.407,0.023,17.926,0.009,17.343,0.014,17.106,0.01,17.046,0.019
384,114.5230512,21.44193787,99.999,9.999,20.134,0.024,18.939,0.016,18.492,0.015,18.245,0.037
2174,114.5231861,21.60713209,99.999,9.999,20.89,0.032,19.584,0.022,19.065,0.018,18.738,0.029
468,114.5233294,21.45068089,99.999,9.999,22.78,0.159,21.419,0.082,20.028,0.032,19.405,0.071
2781,114.5233433,21.68725103,17.878,0.013,15.228,0.005,99.999,9.999,99.999,9.999,12.967,0.014
2423,114.5234666,21.63827402,99.999,9.999,22.417,0.114,21.066,0.046,19.901,0.046,19.303,0.07
966,114.5238922,21.4963091,99.999,9.999,22.15,0.105,21.76,0.098,21.525,0.077,99.999,9.999
1302,114.5242045,21.51972399,22.386,0.22,19.805,0.019,18.816,0.018,18.445,0.014,18.249,0.032
2278,114.5243788,21.61932833,16.143,0.009,15.011,0.012,14.796,0.007,14.756,0.03,14.77,0.013
1003,114.5244425,21.49952942,99.999,9.999,22.548,0.127,21.038,0.051,19.928,0.034,19.424,0.049
686,114.5248769,21.47261583,99.999,9.999,22.236,0.106,21.072,0.048,20.352,0.031,20.022,0.113
2671,114.5248991,21.67154808,99.999,9.999,23.512,0.294,21.688,0.078,20.772,0.048,20.14,0.122
2159,114.5249444,21.60659121,99.999,9.999,21.091,0.043,19.677,0.021,18.938,0.022,18.508,0.027
1990,114.5249577,21.58700067,21.991,0.173,19.854,0.018,18.775,0.014,18.332,0.02,18.077,0.023
2434,114.5249728,21.64088752,99.999,9.999,23.29,0.26,21.921,0.115,20.706,0.039,19.99,0.094
2752,114.5249779,21.68355554,99.999,9.999,22.959,0.171,21.933,0.132,20.606,0.045,19.863,0.096
1660,114.5249896,21.55205206,16.472,0.007,14.729,0.009,99.999,9.999,99.999,9.999,13.696,0.016
1087,114.5250936,21.50622936,99.999,9.999,21.594,0.073,20.137,0.027,18.893,0.022,18.186,0.032
2619,114.525214,21.66546479,16.641,0.01,14.956,0.003,14.316,0.014,99.999,9.999,13.958,0.006
2756,114.5252177,21.68423108,99.999,9.999,22.237,0.108,20.967,0.072,20.466,0.089,19.735,0.092
2129,114.525343,21.60360655,16.341,0.007,15.24,0.013,14.957,0.006,14.894,0.021,14.889,0.011
1589,114.525398,21.54598347,18.637,0.015,16.464,0.01,15.582,0.013,15.26,0.01,15.082,0.008
29,114.5254325,21.40694076,99.999,9.999,22.887,0.198,21.639,0.063,21.137,0.066,20.916,0.276
2298,114.5257574,21.62328444,16.834,0.01,15.725,0.012,15.46,0.007,15.389,0.03,15.372,0.013
2973,114.5259051,21.71437133,20.829,0.062,18.861,0.01,18.106,0.013,17.831,0.014,17.675,0.023
2224,114.5261493,21.61513784,15.399,0.009,99.999,9.999,99.999,9.999,99.999,9.999,11.873,0.014
1907,114.5263087,21.57762846,99.999,9.999,22.788,0.168,21.283,0.062,20.497,0.047,19.917,0.105
1892,114.5265907,21.57601917,21.378,0.106,19.227,0.018,18.357,0.009,18.084,0.021,17.897,0.023
2165,114.5268681,21.6096638,99.999,9.999,99.999,9.999,22.108,0.119,20.911,0.054,20.422,0.126
2300,114.5268771,21.62503436,99.999,9.999,22.07,0.079,21.379,0.071,21.017,0.048,21.127,0.227
1034,114.5269731,21.50385017,20.672,0.06,19.195,0.012,18.594,0.015,18.385,0.014,18.292,0.036
2314,114.5270509,21.62791675,17.575,0.009,16.428,0.013,16.064,0.007,15.963,0.026,15.903,0.01
2429,114.5273663,21.64286509,18.21,0.016,17.006,0.011,16.592,0.013,16.472,0.023,16.419,0.012
3071,114.527437,21.72976415,21.197,0.086,99.999,9.999,19.311,0.021,19.146,0.019,19.6,0.178
1425,114.5276979,21.5326138,99.999,9.999,22.558,0.128,20.985,0.057,20.139,0.029,19.647,0.081
259,114.5278679,21.43477634,18.556,0.016,17.533,0.009,17.124,0.012,16.99,0.013,16.95,0.013
2628,114.5280935,21.66933817,99.999,9.999,21.384,0.049,19.989,0.023,19.138,0.03,18.793,0.042
1612,114.5282739,21.55081408,99.999,9.999,21.858,0.068,21.21,0.066,20.764,0.057,21.014,0.228
1960,114.5282849,21.5865297,99.999,9.999,20.995,0.038,19.698,0.02,19.08,0.021,18.644,0.042
1169,114.5285788,21.5148599,99.999,9.999,21.147,0.041,19.822,0.025,19.158,0.017,18.813,0.046
2957,114.5287497,21.71576783,21.245,0.108,20.587,0.067,20.155,0.092,19.978,0.119,19.791,0.096
597,114.5287548,21.46837147,99.999,9.999,21.203,0.041,19.854,0.022,19.104,0.025,18.739,0.05
819,114.528825,21.49153292,99.999,9.999,23.294,0.224,22.39,0.157,20.725,0.056,20.069,0.118
1849,114.5288308,21.57339035,99.999,9.999,23.67,0.333,21.998,0.112,21.346,0.073,20.634,0.179
723,114.5292792,21.48155674,99.999,9.999,22.966,0.199,21.571,0.07,20.478,0.049,19.733,0.076
491,114.5293168,21.45830879,16.686,0.012,16.433,0.005,16.352,0.009,16.276,0.016,16.243,0.018
2640,114.5293197,21.67239613,22.294,0.247,19.468,0.013,17.976,0.009,17.195,0.011,16.722,0.018
2875,114.5293585,21.70537725,19.319,0.029,17.956,0.006,17.412,0.011,17.203,0.011,17.075,0.017
127,114.5294169,21.4207663,99.999,9.999,21.75,0.06,20.812,0.059,20.376,0.046,20.068,0.129
663,114.5295259,21.47406327,99.999,9.999,22.992,0.2,21.578,0.087,20.378,0.032,19.516,0.071
2237,114.5296032,21.61932071,99.999,9.999,21.83,0.069,20.547,0.036,19.7,0.026,19.274,0.053
2180,114.5296681,21.61443305,99.999,9.999,21.677,0.06,20.323,0.031,19.259,0.032,18.731,0.036
2950,114.529864,21.71556643,22.357,0.278,21.537,0.116,21.087,0.119,20.876,0.126,20.565,0.147
557,114.5299605,21.46637853,20.2,0.043,18.314,0.009,17.568,0.015,17.291,0.015,17.129,0.019
836,114.5299652,21.49391926,99.999,9.999,22.146,0.075,21.66,0.075,21.458,0.096,21.168,0.243
2270,114.5299829,21.62325646,99.999,9.999,22.574,0.127,20.975,0.052,20.109,0.033,19.744,0.075
1449,114.5301159,21.53726898,22.642,0.268,22.262,0.091,22.251,0.135,21.926,0.142,99.999,9.999
2179,114.5303352,21.61497507,17.604,0.01,16.485,0.013,16.156,0.007,16.057,0.031,16.041,0.013
2852,114.5303777,21.70411998,99.999,9.999,99.999,9.999,22.573,0.166,20.828,0.053,19.992,0.113
770,114.5303982,21.4873124,99.999,9.999,20.321,0.023,18.903,0.014,18.06,0.022,17.551,0.023
1978,114.5304292,21.59109514,99.999,9.999,22.664,0.138,21.454,0.069,20.416,0.031,20.12,0.095
254,114.5304307,21.43665988,20.613,0.058,19.447,0.016,19.081,0.02,18.944,0.025,19.052,0.045
2543,114.5306329,21.66050306,16.888,0.01,15.65,0.008,15.222,0.012,15.078,0.022,15.029,0.009
2629,114.5309012,21.67231745,99.999,9.999,21.33,0.038,20.502,0.035,20.148,0.033,20,0.117
1118,114.5309336,21.51345461,99.999,9.999,21.528,0.058,20.172,0.028,19.527,0.028,19.109,0.053
2965,114.5309347,21.71837061,99.999,9.999,99.999,9.999,22.07,0.098,21.036,0.06,20.411,0.147
378,114.5309476,21.44910814,99.999,9.999,21.014,0.048,19.585,0.02,18.885,0.021,18.535,0.032
1918,114.5309559,21.58385847,99.999,9.999,23.506,0.305,21.888,0.081,20.536,0.053,19.885,0.101
1561,114.531008,21.54887368,21.248,0.093,19.296,0.014,18.427,0.012,18.137,0.02,17.951,0.027
1706,114.5311558,21.56261105,99.999,9.999,23.644,0.365,22.198,0.151,20.752,0.041,20.041,0.104
1219,114.5311647,21.52086071,99.999,9.999,23.02,0.211,21.297,0.059,20.476,0.047,19.95,0.094
2443,114.5313111,21.64791145,19.258,0.024,17.792,0.012,17.27,0.009,17.098,0.017,17.006,0.018
2418,114.5313667,21.64521963,99.999,9.999,22.909,0.158,21.587,0.091,20.592,0.04,20.018,0.09
1848,114.5315461,21.57587466,99.999,9.999,21.964,0.074,20.679,0.035,19.946,0.031,19.536,0.072
2808,114.5315744,21.699243,99.999,9.999,21.379,0.055,19.908,0.023,19.175,0.017,18.79,0.043
967,114.5319059,21.50416501,17.823,0.011,16.66,0.007,16.262,0.013,16.132,0.009,16.092,0.018
2537,114.5319726,21.66067639,15.932,0.009,14.771,0.01,14.507,0.014,14.427,0.032,14.436,0.006
2146,114.5319823,21.61171077,18.649,0.015,17.474,0.012,17.058,0.007,16.919,0.028,16.853,0.015
1082,114.5319864,21.51242673,21.053,0.087,19.464,0.014,18.793,0.017,18.581,0.015,18.402,0.028
3018,114.5319946,21.72599532,99.999,9.999,22.028,0.084,20.595,0.035,19.881,0.026,19.355,0.048
98,114.5322305,21.42065524,99.999,9.999,23.08,0.224,21.622,0.067,20.573,0.047,19.917,0.099
783,114.5323175,21.49039927,99.999,9.999,21.475,0.056,20.109,0.025,19.26,0.017,18.792,0.036
1619,114.5324039,21.55522761,99.999,9.999,20.875,0.035,19.61,0.017,19.067,0.018,18.804,0.036
3037,114.5327642,21.7291269,99.999,9.999,21.856,0.068,20.313,0.025,19.526,0.02,19.133,0.052
1328,114.5328421,21.53058092,99.999,9.999,22.404,0.129,21.075,0.048,20.269,0.031,19.669,0.079
1663,114.5328624,21.55992254,22.755,0.296,21.352,0.051,20.858,0.045,20.63,0.046,20.367,0.157
835,114.5329319,21.49678941,16.376,0.009,15.29,0.009,15.073,0.01,15.019,0.006,15.043,0.015
2466,114.5331152,21.65314655,18.442,0.014,17.002,0.009,16.507,0.012,16.327,0.032,16.26,0.01
732,114.5331241,21.48677445,99.999,9.999,22.315,0.102,21.015,0.043,20.369,0.047,20.053,0.107
736,114.5333556,21.48730178,99.999,9.999,21.426,0.055,19.962,0.022,19.24,0.018,18.764,0.044
638,114.5334533,21.47575455,99.999,9.999,22.845,0.177,21.659,0.096,20.663,0.047,20.166,0.113
1048,114.5336741,21.51158258,21.703,0.139,20.789,0.029,20.388,0.034,20.251,0.053,20.124,0.112
2187,114.5337269,21.61892513,18.701,0.017,17.425,0.013,16.963,0.007,16.822,0.026,16.754,0.016
1668,114.5340284,21.56175679,99.999,9.999,22.69,0.147,21.866,0.101,21.498,0.102,21.118,0.324
1637,114.5340375,21.55845871,99.999,9.999,22.933,0.211,21.475,0.07,20.579,0.044,20.019,0.086
227,114.5341076,21.43699771,99.999,9.999,99.999,9.999,22.453,0.175,21.055,0.079,20.448,0.167
1058,114.534298,21.5129173,99.999,9.999,22.612,0.149,21.15,0.06,20.316,0.041,19.973,0.075
1868,114.5343174,21.58111055,22.53,0.234,20.067,0.023,18.948,0.015,18.511,0.019,18.301,0.021
55,114.5344471,21.41814672,21.012,0.08,18.978,0.011,18.218,0.019,17.953,0.023,17.821,0.026
1869,114.5344976,21.58136467,22.767,0.328,20.14,0.027,19.067,0.016,18.653,0.018,18.42,0.028
510,114.5345206,21.46511341,99.999,9.999,23.464,0.315,22.022,0.132,21.062,0.079,20.202,0.118
284,114.5345702,21.44415243,20.47,0.054,18.684,0.014,17.975,0.013,17.734,0.018,17.58,0.018
2807,114.5345916,21.70213145,22.254,0.258,19.959,0.016,18.583,0.013,17.899,0.014,17.486,0.02
2002,114.534598,21.59758388,16.589,0.009,15.456,0.014,15.19,0.006,15.131,0.025,15.118,0.01
1371,114.534677,21.53525644,17.374,0.01,16.257,0.012,15.95,0.01,15.86,0.01,15.861,0.008
2458,114.5346832,21.65302928,99.999,9.999,22.443,0.137,21.018,0.046,20.038,0.032,19.369,0.061
1844,114.534787,21.5787148,16.677,0.007,15.554,0.016,15.299,0.007,15.226,0.02,15.215,0.009
140,114.5349148,21.42806939,20.574,0.055,18.589,0.014,17.719,0.013,17.367,0.011,17.171,0.018
1469,114.5349243,21.54372818,99.999,9.999,23.63,0.363,21.825,0.081,20.521,0.051,19.682,0.102
85,114.5349848,21.42149103,99.999,9.999,23.615,0.368,22.225,0.125,20.607,0.043,19.806,0.09
891,114.5350457,21.502145,99.999,9.999,21.504,0.057,20.139,0.025,19.414,0.023,18.972,0.038
1008,114.5351087,21.51015877,21.191,0.082,20.191,0.022,19.804,0.023,19.649,0.024,19.513,0.072
1902,114.5351087,21.58572526,99.999,9.999,20.173,0.022,18.885,0.017,18.339,0.017,18.026,0.026
1838,114.5351262,21.57813538,99.999,9.999,21.242,0.087,20.407,0.037,20.03,0.04,19.69,0.081
318,114.5351478,21.44795817,99.999,9.999,23.083,0.185,21.491,0.074,20.836,0.044,20.421,0.169
2160,114.5352635,21.61664519,99.999,9.999,21.948,0.077,20.489,0.035,19.691,0.023,19.3,0.061
786,114.5354412,21.49369137,15.852,0.01,14.722,0.009,14.472,0.01,14.403,0.018,14.406,0.015
2681,114.5355122,21.68385099,21.852,0.17,19.481,0.014,18.522,0.015,18.12,0.012,17.915,0.027
1242,114.5355666,21.52648423,21.518,0.103,19.247,0.013,18.245,0.014,17.911,0.015,17.703,0.021
604,114.5358217,21.47575836,99.999,9.999,22.472,0.123,21.176,0.062,20.371,0.048,19.921,0.083
250,114.5359649,21.44151675,99.999,9.999,23.461,0.378,22.391,0.152,21.154,0.098,20.488,0.185
2338,114.5360163,21.63999147,99.999,9.999,22.01,0.087,21.059,0.055,20.682,0.044,20.422,0.174
502,114.5361213,21.46599933,20.598,0.055,18.774,0.012,18.054,0.013,17.789,0.016,17.648,0.021
2932,114.5361618,21.71936602,99.999,9.999,22.671,0.139,21.302,0.063,20.514,0.035,19.996,0.11
1912,114.5361931,21.58816254,99.999,9.999,21.478,0.036,19.95,0.034,18.925,0.024,18.371,0.041
50,114.5362264,21.41938517,17.191,0.009,16.058,0.007,15.729,0.016,15.639,0.014,15.655,0.011
322,114.5363094,21.44931355,99.999,9.999,20.903,0.039,20.042,0.025,19.765,0.022,19.651,0.063
1867,114.5363661,21.58292661,99.999,9.999,23.05,0.197,21.607,0.07,20.721,0.052,20.102,0.101
41,114.5364378,21.4185471,16.865,0.008,15.783,0.006,15.485,0.016,15.419,0.014,15.459,0.009
1251,114.5367345,21.52813449,99.999,9.999,21.747,0.069,21.228,0.052,21.226,0.07,20.906,0.224
1361,114.5369448,21.53662003,22.474,0.278,20.337,0.023,19.186,0.016,18.765,0.017,18.481,0.036
2323,114.5371611,21.63972721,22.595,0.316,20.534,0.024,19.331,0.015,18.883,0.018,18.569,0.033
2882,114.5374413,21.71426791,21.03,0.09,19.895,0.02,19.536,0.019,19.388,0.024,19.314,0.056
1083,114.5374478,21.51782243,19.394,0.023,17.69,0.009,17.035,0.016,16.8,0.011,16.686,0.018
1108,114.5374672,21.51919463,99.999,9.999,20.932,0.035,19.505,0.017,18.853,0.017,18.481,0.032
1887,114.5375655,21.58612625,99.999,9.999,22.869,0.165,21.205,0.063,20.089,0.028,19.584,0.059
2665,114.5378863,21.68357653,21.428,0.119,19.95,0.015,19.355,0.033,19.187,0.026,19.066,0.057
1379,114.5380734,21.53922692,19.769,0.032,18.228,0.012,17.614,0.01,17.418,0.012,17.305,0.019
218,114.5381175,21.44045966,99.999,9.999,99.999,9.999,22.534,0.185,20.45,0.047,19.21,0.061
1787,114.538122,21.57695612,99.999,9.999,23.585,0.29,22.133,0.095,21.001,0.059,20.455,0.156
1033,114.538352,21.51488341,99.999,9.999,22.066,0.097,21.61,0.089,20.721,0.071,20.211,0.141
164,114.5383854,21.43386329,99.999,9.999,20.495,0.025,19.345,0.021,18.897,0.021,18.594,0.036
417,114.5383883,21.45930131,21.071,0.084,19.043,0.013,18.265,0.013,17.985,0.024,17.822,0.025
20,114.5384011,21.41779363,99.999,9.999,22.787,0.143,21.319,0.061,20.446,0.048,19.972,0.109
104,114.5384317,21.42737633,99.999,9.999,23.389,0.287,22.125,0.123,20.555,0.056,19.708,0.079
1994,114.5384645,21.60053273,99.999,9.999,22.501,0.126,21.075,0.044,20.133,0.032,19.727,0.08
456,114.5385104,21.46397041,22.45,0.215,19.724,0.019,18.737,0.017,18.407,0.015,18.236,0.034
1433,114.5385163,21.54380274,19.66,0.027,18.147,0.013,17.529,0.013,17.306,0.015,17.191,0.016
1329,114.5385255,21.53611188,99.999,9.999,99.999,9.999,22.301,0.127,21.101,0.087,20.179,0.121
2750,114.5385871,21.69609307,14.749,0.003,13.641,0.011,99.999,9.999,99.999,9.999,13.293,0.004
2868,114.5387423,21.71405764,21.811,0.171,19.996,0.018,19.259,0.015,19.006,0.016,18.791,0.035
470,114.538842,21.46577032,99.999,9.999,21.29,0.098,19.993,0.091,19.388,0.107,18.964,0.103
1047,114.5388715,21.51642615,16.111,0.008,15.004,0.012,14.782,0.015,14.719,0.006,14.754,0.015
856,114.5388941,21.50420952,22.718,0.341,21.331,0.054,19.725,0.065,19.13,0.07,18.894,0.07
1094,114.5390501,21.5200838,22.383,0.259,21.117,0.042,20.551,0.027,20.409,0.043,20.592,0.17
496,114.5391321,21.46842208,22.451,0.235,20.468,0.026,19.556,0.023,19.167,0.018,18.907,0.041
582,114.5391852,21.47739011,99.999,9.999,21.555,0.058,20.181,0.025,19.473,0.023,19.028,0.051
960,114.5393814,21.51113336,21.772,0.141,19.765,0.02,18.734,0.014,18.402,0.017,18.227,0.03
2108,114.539414,21.61455944,16.87,0.009,15.682,0.012,15.307,0.004,15.179,0.028,15.143,0.009
