DAOPHOTID,RA,DEC,u,uError,g,gError,r,rError,i,iError,z,zError
2572,250.2604093,36.43123302,19.931,0.04,19.006,0.019,18.775,0.014,18.664,0.022,18.676,0.043
397,250.2604443,36.3124646,99.999,9.999,22.599,0.123,21.764,0.069,21.449,0.096,20.932,0.291
7055,250.2604527,36.50796359,99.999,9.999,22.532,0.12,21.624,0.073,21.438,0.085,20.957,0.365
2611,250.2604787,36.4323819,20.205,0.043,19.253,0.012,18.952,0.017,18.892,0.022,18.908,0.062
13853,250.2605322,36.55650249,19.787,0.038,18.95,0.016,18.677,0.023,18.566,0.028,18.5,0.051
9916,250.260537,36.53257065,99.999,9.999,21.278,0.04,20.763,0.038,20.518,0.044,20.539,0.307
5422,250.2605458,36.48869303,20.919,0.097,20.047,0.019,19.693,0.019,19.604,0.02,19.58,0.087
4508,250.2605635,36.47474699,22.474,0.368,21.093,0.038,20.627,0.041,20.398,0.042,20.205,0.169
5180,250.2605696,36.48522167,99.999,9.999,22.405,0.122,21.377,0.098,20.992,0.096,20.519,0.3
4401,250.260591,36.47303932,99.999,9.999,22.607,0.122,21.655,0.072,21.289,0.096,99.999,9.999
719,250.2606133,36.34449413,99.999,9.999,23.273,0.228,21.837,0.081,20.943,0.071,20.202,0.162
3662,250.2606627,36.45851087,99.999,9.999,21.312,0.043,20.793,0.045,20.577,0.035,20.456,0.252
10321,250.2607033,36.53537437,21.17,0.105,20.389,0.024,20.016,0.029,19.802,0.034,19.685,0.126
2663,250.2607345,36.43339342,20.184,0.042,19.336,0.015,19.047,0.013,18.95,0.028,18.949,0.064
5238,250.2608063,36.48589273,20.323,0.057,19.404,0.015,19.055,0.02,18.981,0.022,18.952,0.05
876,250.2608679,36.35626909,21.917,0.208,20.879,0.035,20.478,0.034,20.243,0.049,20.153,0.172
513,250.2608807,36.32478203,99.999,9.999,21.782,0.072,21.107,0.043,20.854,0.073,20.765,0.273
279,250.2609033,36.29843252,99.999,9.999,21.783,0.06,20.451,0.053,19.067,0.023,18.464,0.038
1048,250.2609071,36.36761817,21.707,0.187,20.59,0.03,20.218,0.028,20.068,0.05,20.269,0.192
6233,250.2609076,36.49872762,99.999,9.999,21.85,0.065,21.188,0.04,20.96,0.072,20.825,0.307
5754,250.2609098,36.49286957,22.392,0.296,20.959,0.034,20.431,0.031,20.249,0.042,19.922,0.152
12806,250.2609152,36.55055181,20.132,0.041,19.273,0.013,18.983,0.023,18.897,0.021,18.923,0.056
2820,250.2609711,36.4376729,16.846,0.008,15.315,0.012,14.716,0.009,99.999,9.999,14.304,0.018
296,250.2609729,36.29966764,20.934,0.08,19.932,0.017,19.577,0.022,19.448,0.024,19.391,0.069
5098,250.2609801,36.48351412,99.999,9.999,22.891,0.153,22.083,0.089,21.824,0.137,99.999,9.999
6296,250.2609925,36.49931179,20.934,0.087,19.999,0.019,19.625,0.032,19.498,0.033,19.643,0.091
6110,250.2610221,36.49703834,21.433,0.142,20.36,0.022,19.978,0.025,19.792,0.027,19.765,0.14
5862,250.2610295,36.4938174,20.5,0.064,19.53,0.014,19.203,0.016,19.111,0.021,19.115,0.078
4512,250.261034,36.47433258,99.999,9.999,21.964,0.064,21.303,0.073,21.038,0.067,99.999,9.999
4257,250.2610543,36.47016193,99.999,9.999,22.145,0.071,21.478,0.056,21.29,0.083,21.043,0.287
3255,250.2610599,36.44857009,22.096,0.261,20.639,0.059,20.168,0.092,20.074,0.089,20.051,0.198
2279,250.2610733,36.42194371,20.996,0.082,20.107,0.019,19.771,0.031,19.629,0.027,19.562,0.121
339,250.2611177,36.30457634,99.999,9.999,22.627,0.122,21.783,0.094,21.523,0.091,20.907,0.306
281,250.2611288,36.29826439,99.999,9.999,21.307,0.036,19.707,0.033,18.591,0.017,17.928,0.021
3130,250.2611887,36.4451723,22.358,0.301,21.389,0.046,20.725,0.041,20.53,0.047,20.554,0.258
4145,250.2611969,36.46806408,21.062,0.102,20.119,0.022,19.732,0.02,19.584,0.022,19.581,0.112
1843,250.2612279,36.40676686,22.836,0.388,22.803,0.17,21.651,0.067,21.55,0.138,20.985,0.345
5964,250.2612336,36.49493532,99.999,9.999,22.725,0.137,21.915,0.084,21.685,0.11,99.999,9.999
6672,250.261248,36.50320319,19.167,0.024,18.047,0.01,17.655,0.012,17.495,0.012,17.434,0.02
344,250.2613898,36.30503021,21.44,0.125,20.441,0.022,20.107,0.034,19.951,0.027,19.994,0.125
9698,250.2614368,36.53005367,99.999,9.999,22.694,0.109,21.973,0.079,21.539,0.082,99.999,9.999
5545,250.2615791,36.48928949,99.999,9.999,21.539,0.053,21.033,0.045,20.8,0.048,20.32,0.203
2779,250.261611,36.43607629,99.999,9.999,21.663,0.056,21.005,0.044,20.772,0.059,20.492,0.271
15578,250.2616328,36.56412689,22.355,0.368,21.708,0.054,21.086,0.047,20.836,0.05,20.867,0.329
2204,250.2616339,36.41894779,21.213,0.096,20.455,0.029,20.085,0.032,19.932,0.04,20.267,0.214
3523,250.261697,36.45411646,99.999,9.999,21.879,0.095,21.237,0.082,20.876,0.081,99.999,9.999
1679,250.2617501,36.39934875,22.36,0.289,21.227,0.044,20.746,0.036,20.481,0.071,20.389,0.188
3940,250.2618015,36.46364804,99.999,9.999,21.557,0.055,21.033,0.055,20.866,0.053,20.83,0.294
3276,250.261841,36.44834208,99.999,9.999,22.668,0.133,21.761,0.089,21.478,0.1,99.999,9.999
3432,250.2618682,36.4515062,19.156,0.019,18.201,0.011,17.891,0.01,17.756,0.013,17.733,0.024
392,250.2618751,36.31059843,19.458,0.043,18.463,0.011,18.181,0.019,18.089,0.018,18.107,0.03
991,250.2618805,36.36262939,99.999,9.999,21.644,0.044,21.006,0.042,20.754,0.073,20.811,0.255
3560,250.2619504,36.45471449,22.469,0.296,21.654,0.051,21.079,0.041,20.746,0.054,20.982,0.338
3189,250.2619642,36.44583215,21.076,0.105,20.149,0.019,19.772,0.022,19.609,0.029,19.568,0.094
649,250.2619773,36.33762918,99.999,9.999,22.804,0.141,21.938,0.093,21.689,0.118,21.1,0.322
7945,250.2619814,36.51509822,99.999,9.999,21.982,0.068,21.319,0.056,21.064,0.073,21.205,0.338
7298,250.2620511,36.50887346,21.996,0.231,20.834,0.037,20.326,0.032,20.239,0.03,20.125,0.206
4499,250.2620605,36.47308438,19.913,0.039,19.013,0.014,18.755,0.013,18.638,0.014,18.65,0.05
977,250.2620703,36.36174747,22.648,0.389,21.217,0.046,20.774,0.035,20.481,0.048,20.16,0.153
1957,250.262111,36.41022955,20.628,0.07,19.701,0.02,19.382,0.019,19.277,0.036,19.277,0.064
1622,250.2621381,36.39648841,22.376,0.34,21.307,0.048,20.756,0.047,20.493,0.054,20.258,0.157
1711,250.2621619,36.40017071,22.212,0.236,21.127,0.04,20.526,0.043,20.44,0.056,20.382,0.161
1032,250.2621965,36.36523858,19.932,0.042,19.012,0.012,18.755,0.022,18.64,0.031,18.684,0.037
6961,250.262206,36.50527619,99.999,9.999,21.338,0.043,20.706,0.04,20.545,0.052,20.338,0.191
3832,250.2622222,36.46093355,21.694,0.143,20.669,0.051,20.183,0.068,20.008,0.075,19.967,0.157
9477,250.2622494,36.52756872,21.079,0.107,20.093,0.019,19.795,0.028,19.663,0.023,19.445,0.108
3266,250.2622557,36.44759283,21.076,0.082,19.976,0.022,19.582,0.029,19.42,0.036,19.344,0.097
857,250.2622661,36.35384787,99.999,9.999,23.117,0.245,21.744,0.058,20.308,0.039,19.591,0.107
15531,250.2622695,36.56329244,99.999,9.999,21.987,0.067,21.519,0.082,21.168,0.078,20.665,0.276
2041,250.2622719,36.41282928,19.928,0.043,19.053,0.013,18.793,0.014,18.706,0.035,18.662,0.034
7728,250.2623195,36.51266565,99.999,9.999,21.93,0.064,21.122,0.062,20.97,0.066,99.999,9.999
12805,250.2623206,36.54910836,22.421,0.325,21.746,0.047,21.113,0.052,20.813,0.054,20.25,0.138
5388,250.2623509,36.48632704,21.631,0.153,20.604,0.03,20.159,0.027,20.015,0.027,19.92,0.157
2527,250.2623513,36.42810609,21.612,0.185,20.669,0.03,20.169,0.025,20.106,0.044,19.879,0.12
8226,250.262364,36.51712286,21.99,0.201,20.843,0.025,20.394,0.028,20.25,0.038,20.185,0.179
408,250.2624134,36.31191119,99.999,9.999,21.496,0.049,20.947,0.04,20.691,0.049,20.731,0.265
2534,250.2624303,36.42839979,20.316,0.057,19.424,0.023,19.135,0.014,19.027,0.027,19.053,0.067
11409,250.2624673,36.54076235,99.999,9.999,22.614,0.103,21.865,0.106,21.802,0.134,99.999,9.999
1460,250.2624785,36.38763368,99.999,9.999,22.73,0.118,22.079,0.106,21.766,0.148,20.934,0.346
4260,250.2624802,36.46871715,22.582,0.369,20.988,0.043,20.475,0.031,20.275,0.041,19.931,0.154
9913,250.2624875,36.53056404,22.419,0.361,20.811,0.031,20.347,0.033,20.208,0.035,20.156,0.188
5195,250.2624886,36.48351342,22.463,0.348,21.265,0.036,20.733,0.038,20.526,0.048,20.355,0.212
594,250.2625379,36.33103948,99.999,9.999,21.813,0.053,21.225,0.06,20.86,0.063,20.577,0.275
1778,250.2626274,36.40260751,99.999,9.999,22.075,0.075,21.602,0.062,21.15,0.082,99.999,9.999
7735,250.2627169,36.51230818,21.629,0.14,20.587,0.027,20.218,0.03,19.964,0.032,20.036,0.161
5058,250.2627451,36.48106816,21.751,0.183,20.999,0.034,20.513,0.035,20.308,0.041,20.076,0.163
1772,250.2627728,36.40231238,99.999,9.999,21.225,0.043,20.695,0.034,20.526,0.06,20.213,0.151
2965,250.2627863,36.43957718,99.999,9.999,22.691,0.153,21.923,0.11,21.756,0.12,20.892,0.357
8848,250.2628234,36.52203876,20.336,0.05,19.379,0.016,19.072,0.021,18.995,0.014,18.802,0.048
4099,250.2628471,36.46564797,99.999,9.999,22.949,0.157,21.748,0.071,21.407,0.087,99.999,9.999
4411,250.2628695,36.47094447,99.999,9.999,22.243,0.081,21.494,0.067,21.216,0.081,20.904,0.335
732,250.2629065,36.34297148,19.337,0.03,18.321,0.012,18.027,0.013,17.935,0.026,17.909,0.023
1038,250.262919,36.36486474,21.499,0.104,20.457,0.024,20.076,0.026,19.932,0.039,19.874,0.109
644,250.2629511,36.33631835,99.999,9.999,21.704,0.053,20.988,0.047,20.728,0.039,20.709,0.303
5034,250.2630203,36.4804221,99.999,9.999,22.187,0.088,21.433,0.047,21.222,0.062,99.999,9.999
16579,250.2630229,36.56716622,99.999,9.999,23.498,0.251,22.475,0.134,21.766,0.128,99.999,9.999
14571,250.2631028,36.5575745,99.999,9.999,21.553,0.042,20.918,0.039,20.767,0.051,20.569,0.257
10712,250.2631347,36.53560226,21.778,0.192,20.832,0.031,20.375,0.03,20.186,0.034,20.019,0.142
8887,250.2631445,36.52209125,20.956,0.089,20.201,0.024,19.889,0.027,19.723,0.026,19.959,0.143
8671,250.2631712,36.52014366,22.407,0.339,21.063,0.03,20.613,0.033,20.39,0.034,20.179,0.176
1574,250.2632049,36.39253575,21.28,0.118,20.477,0.027,20.052,0.029,19.874,0.038,19.645,0.113
13095,250.2632317,36.54968447,21.722,0.172,20.584,0.027,20.158,0.028,19.96,0.029,19.772,0.146
3948,250.263237,36.46230817,22.368,0.301,21.052,0.035,20.692,0.042,20.324,0.038,20.121,0.154
6279,250.2632827,36.49679845,21.208,0.105,20.458,0.023,20.029,0.026,19.839,0.025,19.662,0.128
13947,250.2632849,36.55418739,99.999,9.999,23.588,0.241,22.141,0.11,21.391,0.078,20.693,0.359
2135,250.2633181,36.41476905,99.999,9.999,22.911,0.198,21.387,0.073,20.79,0.064,20.459,0.232
2163,250.2633322,36.4158473,22.822,0.382,21.848,0.067,21.11,0.052,20.882,0.071,20.604,0.28
2291,250.2633353,36.41998925,99.999,9.999,21.738,0.066,21.068,0.047,20.734,0.049,20.474,0.249
10899,250.2633771,36.53658414,21.598,0.135,20.647,0.027,20.225,0.031,19.982,0.032,19.832,0.113
3516,250.2633882,36.45225644,99.999,9.999,21.808,0.066,21.188,0.064,20.984,0.06,99.999,9.999
4035,250.2633904,36.46393919,22.364,0.295,21.06,0.031,20.574,0.03,20.39,0.034,20.22,0.206
3252,250.2634042,36.4460867,99.999,9.999,21.902,0.069,21.258,0.045,20.944,0.058,20.63,0.276
1862,250.2634954,36.40506319,22.858,0.352,21.673,0.061,21.039,0.047,20.831,0.083,20.683,0.298
3354,250.2635421,36.4484213,99.999,9.999,21.696,0.052,20.995,0.049,20.789,0.041,20.712,0.267
1079,250.2635458,36.36644391,22.164,0.235,21.086,0.044,20.536,0.038,20.488,0.045,20.153,0.149
826,250.2635511,36.35001599,21.783,0.201,20.749,0.028,20.325,0.027,20.145,0.04,20.011,0.116
6261,250.2635556,36.49636513,99.999,9.999,21.545,0.052,20.928,0.037,20.747,0.057,20.853,0.35
504,250.263633,36.3204925,99.999,9.999,22.212,0.088,21.417,0.065,21.238,0.072,21.142,0.373
2364,250.2636694,36.42148509,20.079,0.051,19.286,0.018,19.003,0.017,18.924,0.025,18.976,0.057
4747,250.2636763,36.47530214,22.441,0.347,20.841,0.028,20.313,0.026,20.03,0.037,20.061,0.163
7649,250.2636954,36.51043085,99.999,9.999,21.543,0.057,20.937,0.044,20.742,0.049,20.39,0.211
2024,250.2637247,36.41084634,20.426,0.05,19.498,0.013,19.188,0.019,19.081,0.029,19.027,0.063
2225,250.2637377,36.41738988,99.999,9.999,21.887,0.063,20.887,0.05,20.477,0.061,20.273,0.143
3635,250.2638347,36.45476215,99.999,9.999,21.639,0.062,21.115,0.06,20.901,0.069,20.371,0.221
2423,250.263885,36.42361272,19.662,0.031,18.705,0.01,18.467,0.014,18.363,0.026,18.356,0.032
7696,250.263908,36.51074234,99.999,9.999,22.22,0.084,21.788,0.077,21.32,0.087,20.512,0.227
17133,250.2639347,36.56872885,21.304,0.127,20.31,0.021,19.924,0.034,19.754,0.033,19.594,0.111
14937,250.2639517,36.5586577,99.999,9.999,22.869,0.145,21.958,0.105,21.563,0.088,20.977,0.37
13140,250.263969,36.54917458,22.056,0.26,20.806,0.027,20.335,0.029,20.129,0.034,20.125,0.176
1774,250.2639734,36.40110491,99.999,9.999,22.704,0.124,21.744,0.08,21.628,0.117,99.999,9.999
2702,250.2639836,36.43105295,21.424,0.145,20.552,0.024,20.094,0.031,20.026,0.034,19.881,0.156
6551,250.2639865,36.49901935,20.623,0.071,19.488,0.022,19.201,0.038,19.098,0.037,19.227,0.083
2970,250.2639938,36.4384712,99.999,9.999,23.078,0.187,22.071,0.107,21.811,0.113,99.999,9.999
4081,250.2640108,36.46418573,99.999,9.999,21.138,0.036,20.72,0.041,20.515,0.04,20.439,0.237
6891,250.2640396,36.50266185,99.999,9.999,21.507,0.061,20.964,0.056,20.833,0.064,20.634,0.254
6743,250.2640438,36.5010906,19.633,0.035,18.736,0.01,18.487,0.015,18.379,0.017,18.38,0.034
939,250.2641025,36.35676085,21.55,0.154,20.445,0.022,20.11,0.03,19.944,0.042,19.712,0.114
10130,250.26415,36.53057267,19.796,0.037,18.831,0.012,18.567,0.018,18.49,0.018,18.475,0.047
1841,250.2641983,36.40365778,21.379,0.127,20.284,0.025,19.907,0.029,19.765,0.038,19.673,0.109
4895,250.2642185,36.47688346,19.976,0.037,19.014,0.014,18.801,0.018,18.655,0.018,18.681,0.05
3742,250.2642793,36.45675903,99.999,9.999,21.805,0.057,21.2,0.042,20.87,0.047,20.884,0.339
5480,250.2643138,36.48554041,21.622,0.182,20.817,0.033,20.307,0.028,20.104,0.034,20.074,0.156
2081,250.2643146,36.41232721,99.999,9.999,21.936,0.069,21.189,0.057,20.966,0.089,21.132,0.384
2158,250.2643299,36.41471981,20.475,0.056,19.621,0.016,19.312,0.017,19.228,0.031,19.193,0.073
2109,250.2644489,36.4130186,99.999,9.999,21.386,0.05,20.837,0.044,20.676,0.073,21.154,0.393
2708,250.2644514,36.43082823,99.999,9.999,22.047,0.085,21.197,0.067,20.959,0.071,99.999,9.999
7929,250.2644591,36.51238006,99.999,9.999,23.387,0.217,21.805,0.095,20.903,0.062,20.452,0.197
1541,250.264464,36.38986304,22.328,0.263,21.262,0.044,20.685,0.043,20.474,0.039,20.224,0.197
11953,250.2644695,36.5420566,99.999,9.999,21.821,0.084,21.189,0.11,20.856,0.11,20.258,0.196
2912,250.2645661,36.43636906,99.999,9.999,22.407,0.088,21.747,0.079,21.367,0.09,20.853,0.245
11834,250.264576,36.54123446,99.999,9.999,22.257,0.088,21.463,0.076,21.202,0.062,20.615,0.224
1825,250.2646309,36.40268014,99.999,9.999,22.786,0.142,21.835,0.082,21.495,0.1,99.999,9.999
1984,250.2646999,36.40844049,99.999,9.999,22.333,0.089,21.673,0.072,21.269,0.09,20.79,0.337
7819,250.2647048,36.51111189,20.609,0.057,19.692,0.019,19.369,0.019,19.282,0.024,19.331,0.084
650,250.2647107,36.33487011,21.984,0.227,20.779,0.032,20.348,0.033,20.16,0.038,19.909,0.141
15573,250.2647364,36.56094394,21.788,0.215,20.832,0.032,20.364,0.033,20.265,0.043,20.176,0.225
4329,250.2647431,36.46763498,22.373,0.358,20.854,0.026,20.29,0.026,20.032,0.034,19.747,0.101
14671,250.2647481,36.55643258,22.113,0.228,20.969,0.032,20.452,0.03,20.353,0.043,20.167,0.138
417,250.2647526,36.3104935,99.999,9.999,21.476,0.052,20.816,0.033,20.701,0.053,20.464,0.192
2885,250.2647612,36.43571235,99.999,9.999,21.472,0.044,20.935,0.048,20.684,0.058,20.72,0.353
3243,250.2648172,36.4443454,99.999,9.999,21.968,0.072,21.28,0.064,21.142,0.071,20.904,0.386
4092,250.2648193,36.46352237,20.255,0.048,19.296,0.012,19.028,0.019,18.913,0.018,18.864,0.045
5967,250.2648685,36.49124333,21.512,0.133,20.4,0.025,19.926,0.032,19.786,0.037,19.661,0.124
2060,250.2648792,36.4108123,19.08,0.021,18.099,0.009,17.744,0.01,17.601,0.036,17.555,0.025
14067,250.2648801,36.55314836,99.999,9.999,21.58,0.043,20.899,0.043,20.717,0.062,20.422,0.241
4367,250.2648829,36.46806916,21.565,0.168,20.515,0.024,20.085,0.024,19.991,0.032,20.335,0.209
3593,250.2650081,36.45249405,99.999,9.999,21.91,0.084,21.185,0.07,20.932,0.072,20.608,0.303
3623,250.2650498,36.45297426,99.999,9.999,21.238,0.046,20.665,0.054,20.408,0.068,20.376,0.239
3208,250.2650835,36.4431278,99.999,9.999,22.311,0.095,21.498,0.07,21.391,0.084,99.999,9.999
1671,250.2651234,36.39535341,22.232,0.288,21.23,0.042,20.699,0.043,20.496,0.051,20.209,0.172
398,250.2651317,36.30766589,99.999,9.999,22.249,0.082,21.599,0.059,21.387,0.082,20.667,0.276
2537,250.265147,36.42566291,21.87,0.18,20.787,0.029,20.372,0.037,20.218,0.046,19.997,0.149
1299,250.2651996,36.37677829,22.442,0.296,21.528,0.042,20.885,0.046,20.63,0.056,20.718,0.274
5330,250.2652298,36.48252955,19.812,0.034,18.126,0.009,17.505,0.012,17.299,0.013,17.188,0.02
1134,250.2652551,36.36806707,21.96,0.219,21.048,0.04,20.563,0.037,20.377,0.049,20.206,0.156
1148,250.2652782,36.36863656,20.637,0.064,19.654,0.016,19.383,0.018,19.234,0.039,19.2,0.065
8704,250.2653397,36.51827868,99.999,9.999,21.875,0.058,21.312,0.066,21.031,0.075,20.864,0.337
3799,250.2653579,36.45699351,22.117,0.204,21.429,0.06,20.963,0.063,20.842,0.071,20.518,0.237
1619,250.2653614,36.39304595,21.391,0.122,20.431,0.026,20.032,0.022,19.848,0.036,19.675,0.087
4822,250.2654673,36.47479292,99.999,9.999,22.467,0.09,21.708,0.067,21.26,0.083,20.89,0.322
5941,250.265472,36.49037139,99.999,9.999,21.997,0.068,21.429,0.06,21.062,0.077,20.709,0.3
15394,250.2654772,36.55941536,20.184,0.058,19.247,0.015,18.979,0.024,18.878,0.024,18.853,0.072
2405,250.265501,36.42106776,22.392,0.334,20.887,0.033,20.403,0.046,20.284,0.038,20.297,0.172
4883,250.2655084,36.47540883,99.999,9.999,22.057,0.07,21.371,0.066,20.998,0.066,99.999,9.999
2358,250.2655846,36.41934516,99.999,9.999,22.131,0.081,21.478,0.078,21.123,0.073,20.759,0.294
6123,250.2655982,36.49250819,99.999,9.999,22.698,0.119,20.972,0.079,20.183,0.055,19.927,0.163
3841,250.2656218,36.45758385,99.999,9.999,22.271,0.097,21.411,0.065,21.434,0.087,20.731,0.371
2253,250.2656397,36.41651789,99.999,9.999,22.448,0.093,21.708,0.075,21.287,0.087,21.067,0.358
4220,250.2656779,36.46466179,99.999,9.999,21.304,0.041,20.819,0.039,20.579,0.044,20.496,0.228
469,250.2657007,36.3141132,99.999,9.999,22.557,0.152,21.465,0.066,21.072,0.066,20.389,0.178
1383,250.265705,36.3805141,99.999,9.999,21.815,0.06,21.368,0.063,20.943,0.08,20.695,0.317
3062,250.2657184,36.4389499,20.544,0.058,19.814,0.017,19.503,0.02,19.386,0.027,19.306,0.075
1293,250.2657882,36.37579691,20.251,0.048,19.381,0.014,19.119,0.021,19.004,0.036,19.034,0.056
2717,250.2658128,36.42973343,21.572,0.128,20.505,0.031,20.095,0.031,19.883,0.035,19.886,0.113
4239,250.2658177,36.46501996,21.261,0.103,20.441,0.024,20.027,0.028,19.862,0.026,19.931,0.138
5114,250.2658193,36.47900365,99.999,9.999,22.628,0.123,21.712,0.083,21.416,0.094,20.576,0.213
4753,250.2658441,36.47316376,99.999,9.999,21.76,0.054,21.029,0.043,20.806,0.064,20.725,0.294
2233,250.2659421,36.4154063,99.999,9.999,23.627,0.297,21.761,0.104,21.125,0.09,20.657,0.251
12719,250.2659859,36.54480432,20.319,0.06,19.407,0.016,19.094,0.019,18.99,0.024,19.01,0.059
12153,250.2660405,36.54165652,20.948,0.093,20.122,0.02,19.776,0.026,19.588,0.022,19.576,0.101
1249,250.2660521,36.37365581,21.699,0.188,20.621,0.027,20.253,0.031,20.034,0.042,19.945,0.128
7028,250.2660556,36.50197966,99.999,9.999,23.089,0.198,21.948,0.102,21.854,0.133,99.999,9.999
6626,250.2660867,36.49768781,21.279,0.1,20.112,0.016,19.772,0.018,19.652,0.031,19.427,0.086
1848,250.2660912,36.4019518,99.999,9.999,22.003,0.083,21.165,0.052,21.092,0.077,99.999,9.999
14785,250.2660922,36.55569451,99.999,9.999,21.742,0.062,20.632,0.036,20.232,0.027,20.029,0.135
9850,250.2661221,36.52640272,99.999,9.999,22.889,0.144,21.933,0.095,21.46,0.073,99.999,9.999
2888,250.2661242,36.43435082,22.503,0.364,21.834,0.067,21.218,0.045,20.966,0.066,20.577,0.215
5244,250.2661331,36.48055794,20.865,0.086,19.805,0.018,19.461,0.019,19.311,0.023,19.347,0.072
11672,250.266168,36.53862815,19.766,0.033,18.839,0.012,18.56,0.024,18.494,0.018,18.371,0.039
792,250.266196,36.34416068,99.999,9.999,21.366,0.046,20.874,0.045,20.614,0.054,20.722,0.237
616,250.2662037,36.33041522,19.09,0.033,17.937,0.01,17.485,0.014,17.296,0.018,17.239,0.026
5530,250.2662314,36.4843299,99.999,9.999,21.646,0.06,20.309,0.03,19.442,0.024,19.083,0.052
2609,250.2662627,36.42642877,20.888,0.083,19.989,0.019,19.643,0.019,19.519,0.034,19.502,0.103
1276,250.2662674,36.3747622,20.556,0.058,19.592,0.016,19.307,0.027,19.206,0.037,19.172,0.062
519,250.2662879,36.3205485,99.999,9.999,22.872,0.15,21.732,0.083,20.861,0.059,20.34,0.205
15814,250.2664058,36.56032032,21.149,0.098,20.181,0.022,19.774,0.024,19.64,0.03,19.513,0.105
2679,250.2664077,36.42788804,21.799,0.204,20.739,0.031,20.335,0.032,20.213,0.044,20.262,0.151
4167,250.2664138,36.46305905,22.163,0.227,21.479,0.048,20.977,0.052,20.663,0.049,99.999,9.999
4554,250.2665509,36.46943584,21.289,0.125,20.188,0.024,19.843,0.02,19.678,0.024,19.707,0.111
12651,250.2665858,36.54383085,22.333,0.247,21.221,0.046,20.758,0.043,20.534,0.049,20.164,0.188
3922,250.2665943,36.45836029,19.538,0.032,18.58,0.012,18.332,0.019,18.233,0.017,18.235,0.039
4899,250.2665954,36.47448413,21.991,0.189,21.014,0.04,20.605,0.04,20.342,0.042,20.263,0.162
4133,250.2666176,36.46234264,18.595,0.018,17.383,0.01,16.958,0.01,16.797,0.012,16.758,0.018
13433,250.266634,36.54799726,21.66,0.16,20.57,0.026,20.187,0.035,20.113,0.034,20.079,0.165
4252,250.2666644,36.46430679,19.921,0.035,19.038,0.012,18.778,0.015,18.692,0.014,18.747,0.043
2541,250.2666671,36.424226,99.999,9.999,20.636,0.041,19.603,0.023,19.243,0.023,18.908,0.054
223,250.2666673,36.2854083,18.961,0.029,17.826,0.011,17.456,0.017,17.32,0.014,17.292,0.018
2363,250.2666739,36.41835458,21.663,0.139,20.971,0.033,20.435,0.032,20.274,0.041,20.2,0.182
3321,250.2667209,36.44434974,20.927,0.078,19.892,0.019,19.541,0.019,19.43,0.024,19.488,0.083
5703,250.2667342,36.48627694,99.999,9.999,22.384,0.105,21.508,0.056,21.127,0.074,21.114,0.38
1169,250.2667542,36.36829142,99.999,9.999,21.943,0.082,21.245,0.05,20.96,0.062,20.519,0.25
10101,250.2667565,36.52765848,21.393,0.123,20.578,0.029,20.143,0.021,19.975,0.028,19.844,0.158
5486,250.2667584,36.48311134,22.299,0.258,20.928,0.054,20.409,0.068,20.207,0.07,20.409,0.273
1475,250.2667694,36.38403296,99.999,9.999,21.854,0.067,21.204,0.049,20.961,0.053,20.599,0.24
9917,250.2667953,36.52617218,22.446,0.337,21.589,0.049,20.996,0.039,20.693,0.055,20.755,0.321
17148,250.2668341,36.56584283,20.387,0.054,19.506,0.019,19.213,0.031,19.091,0.039,19.031,0.067
7896,250.2668384,36.5095691,99.999,9.999,21.889,0.069,21.271,0.047,21.001,0.054,99.999,9.999
