DAOPHOTID,RA,DEC,u,uError,g,gError,r,rError,i,iError,z,zError
1447,290.3730402,37.77448935,99.999,9.999,21.478,0.047,20.393,0.031,20.042,0.034,20.046,0.14
7556,290.3730678,37.91623926,99.999,9.999,23.465,0.262,21.564,0.063,20.485,0.052,19.714,0.131
4163,290.373072,37.82983097,99.999,9.999,20.703,0.027,19.636,0.021,19.321,0.022,19.202,0.086
1829,290.3730762,37.78160376,20.22,0.053,18.428,0.009,17.704,0.01,17.551,0.064,17.396,0.023
204,290.3730824,37.75331586,99.999,9.999,23.11,0.187,21.463,0.065,20.631,0.06,20.652,0.291
4017,290.3731652,37.82639501,18.189,0.018,16.89,0.006,16.436,0.007,16.318,0.01,16.288,0.022
4847,290.3731882,37.84542957,99.999,9.999,22.196,0.08,20.794,0.048,20.093,0.033,19.927,0.134
9054,290.3732267,37.9595541,99.999,9.999,21.139,0.041,20.309,0.029,20.027,0.041,19.854,0.129
2585,290.3733551,37.79642067,19.696,0.034,18.216,0.007,17.63,0.008,17.44,0.012,17.378,0.019
10182,290.3734756,37.99368675,99.999,9.999,20.957,0.035,20.078,0.022,19.772,0.026,19.68,0.13
8992,290.3735325,37.95766254,99.999,9.999,21.47,0.047,20.045,0.029,19.175,0.021,18.631,0.046
1916,290.3735659,37.78279957,21.056,0.113,18.107,0.006,17.014,0.007,16.654,0.009,16.419,0.011
7767,290.3736521,37.92215016,20.189,0.046,18.527,0.013,17.876,0.009,17.662,0.011,17.583,0.021
3423,290.3736779,37.81338044,19.72,0.033,17.78,0.007,17.035,0.009,16.84,0.01,16.735,0.019
8662,290.3736879,37.94741265,22.226,0.295,20.961,0.038,20.281,0.032,19.976,0.023,20.021,0.133
2742,290.3736968,37.79967201,99.999,9.999,21.021,0.034,19.845,0.021,19.42,0.019,19.174,0.075
6393,290.3737015,37.88391036,21.311,0.135,19.34,0.013,18.531,0.011,18.282,0.013,18.151,0.034
5710,290.3738781,37.86563656,15.472,0.014,14.191,0.012,99.999,9.999,99.999,9.999,13.668,0.029
5033,290.3739216,37.84932444,19.852,0.038,18.386,0.01,17.774,0.007,17.594,0.014,17.508,0.018
1856,290.3739393,37.78170247,16.413,0.007,15.058,0.003,14.507,0.007,99.999,9.999,14.229,0.009
5972,290.3739996,37.87262398,99.999,9.999,22.28,0.092,20.694,0.039,19.5,0.026,18.851,0.05
9783,290.3740018,37.98188101,20.292,0.059,18.288,0.013,17.51,0.012,17.212,0.009,17.058,0.018
2338,290.3740694,37.79082994,99.999,9.999,22.963,0.151,21.417,0.06,20.338,0.05,19.799,0.108
4782,290.3741635,37.8434694,99.999,9.999,21.063,0.034,20.202,0.026,19.932,0.035,19.735,0.125
1137,290.3741871,37.76855567,99.999,9.999,22.952,0.202,21.472,0.064,20.057,0.041,19.336,0.075
9875,290.3744318,37.98421761,99.999,9.999,99.999,9.999,22.076,0.111,20.587,0.049,19.634,0.109
2808,290.3744734,37.80066645,22.308,0.273,20.24,0.019,19.293,0.015,18.973,0.018,18.802,0.048
8579,290.3745374,37.94483287,21.786,0.203,18.913,0.015,17.56,0.013,17.027,0.014,16.718,0.014
4879,290.3745507,37.84547912,99.999,9.999,20.656,0.026,19.24,0.015,18.646,0.016,18.378,0.034
7292,290.3746812,37.90815881,21.077,0.108,18.497,0.014,17.071,0.009,16.455,0.01,16.083,0.012
983,290.374688,37.76542625,22.275,0.283,21.07,0.034,20.338,0.029,20.106,0.035,20.054,0.17
7796,290.3747136,37.92248307,22.068,0.241,21.022,0.036,20.286,0.031,19.995,0.031,20.04,0.161
555,290.3747351,37.75836137,21.338,0.151,19.733,0.012,19.093,0.014,18.84,0.019,18.662,0.052
9422,290.3747364,37.97048942,99.999,9.999,22.144,0.079,20.684,0.034,20.119,0.036,19.833,0.138
8605,290.3748019,37.94538605,21.208,0.126,20.084,0.022,19.641,0.024,19.448,0.027,19.433,0.094
3307,290.3748836,37.81049805,18.228,0.017,16.349,0.004,15.552,0.005,15.266,0.01,15.086,0.017
2448,290.3750477,37.79278154,99.999,9.999,22.236,0.102,21.151,0.047,20.775,0.082,20.32,0.224
54,290.3750505,37.75060092,99.999,9.999,20.862,0.027,20.088,0.024,19.739,0.033,19.548,0.095
2698,290.3751147,37.79818788,99.999,9.999,22.554,0.12,21.501,0.061,20.963,0.081,20.725,0.337
2983,290.3751557,37.80379973,21.48,0.164,20.119,0.02,19.531,0.016,19.312,0.02,19.405,0.092
7699,290.3752444,37.91991298,99.999,9.999,21.945,0.073,20.323,0.027,19.564,0.021,19.174,0.07
6600,290.3752551,37.88874466,99.999,9.999,22.098,0.085,21.448,0.064,20.968,0.071,20.955,0.332
1318,290.3753155,37.77133373,99.999,9.999,20.891,0.032,20.05,0.023,19.744,0.027,19.445,0.087
4087,290.3753193,37.82703252,99.999,9.999,23.415,0.241,21.801,0.09,20.772,0.061,20.228,0.188
4943,290.375323,37.84657667,21.393,0.132,19.82,0.016,19.1,0.014,18.853,0.02,18.751,0.05
9191,290.3753321,37.96276885,20.025,0.047,18.154,0.016,17.34,0.011,17.066,0.013,16.918,0.015
7735,290.3753351,37.92077523,99.999,9.999,22.68,0.115,21.108,0.056,20.163,0.03,19.643,0.1
6571,290.3754013,37.88795943,21.627,0.186,18.806,0.016,17.283,0.007,16.632,0.013,16.228,0.015
879,290.3754396,37.76348311,21.665,0.177,19.849,0.015,19.036,0.016,18.746,0.015,18.567,0.041
280,290.3755007,37.753458,99.999,9.999,22.82,0.148,21.03,0.041,20.432,0.052,19.954,0.129
540,290.3756645,37.75774296,99.999,9.999,22.524,0.131,20.989,0.047,19.715,0.029,19.033,0.076
5739,290.375669,37.86567659,20.669,0.079,18.83,0.015,18.183,0.012,17.95,0.016,17.8,0.028
9974,290.3756978,37.98656288,18.836,0.026,17.605,0.012,17.102,0.014,16.93,0.008,16.829,0.013
4501,290.3757935,37.83614064,22.549,0.368,20.24,0.019,18.77,0.013,17.501,0.01,16.813,0.026
6216,290.3758242,37.87841988,99.999,9.999,21.087,0.037,19.858,0.025,19.455,0.022,19.243,0.085
1369,290.3759893,37.77225792,99.999,9.999,21.81,0.068,20.436,0.038,19.959,0.037,19.498,0.098
5866,290.376015,37.86892439,19.748,0.037,18.413,0.01,17.876,0.009,17.686,0.011,17.55,0.027
515,290.3760175,37.75720499,99.999,9.999,23.288,0.243,21.021,0.061,20.305,0.066,19.816,0.139
13,290.3760397,37.74972485,99.999,9.999,23.76,0.393,21.916,0.108,20.699,0.057,19.834,0.134
8435,290.3760512,37.94037792,99.999,9.999,23.218,0.255,21.905,0.107,20.802,0.07,20.086,0.154
4105,290.3760756,37.8271859,99.999,9.999,21.82,0.064,20.297,0.027,19.795,0.027,19.497,0.088
6522,290.3760964,37.88652698,99.999,9.999,23.338,0.246,21.872,0.116,21.058,0.069,20.86,0.299
7241,290.3761008,37.90610988,99.999,9.999,21.003,0.036,20.109,0.03,19.812,0.029,19.614,0.115
761,290.3761402,37.76110068,99.999,9.999,23.357,0.255,21.253,0.06,20.553,0.048,19.789,0.147
6849,290.376165,37.89529852,19.922,0.034,18.113,0.011,17.406,0.007,17.19,0.016,17.033,0.018
4305,290.3761959,37.83149318,99.999,9.999,21.719,0.066,20.63,0.031,20.242,0.052,20.005,0.176
8728,290.3762134,37.94819145,99.999,9.999,21.091,0.045,19.541,0.018,18.575,0.02,18.015,0.028
5996,290.3762546,37.87241343,22.162,0.238,19.19,0.015,17.644,0.008,17.014,0.009,16.635,0.016
3238,290.3762587,37.80852389,99.999,9.999,22.246,0.11,20.69,0.038,19.662,0.028,19.085,0.071
7446,290.3762694,37.91180843,21.36,0.152,20.04,0.023,19.438,0.018,19.25,0.02,19.231,0.093
